<<<<<<< HEAD
685,Панкратов,27,Первая,71
686,Панкратьев,45,Без категории,114
687,Панфилова,46,Вторая,64
688,Панфильев,30,Первая,324
689,Парамонов,36,Без категории,161
690,Пармёнова,43,Первая,320
691,Парменьев,55,Высшая,35
692,Парфёнов,31,Высшая,209
693,Парфенчикова,48,Вторая,372
694,Парфеньев,27,Вторая,96
695,Паршов,33,Без категории,451
696,Пастухова,44,Высшая,77
697,Патрикеев,32,Вторая,440
698,Патрушев,26,Без категории,266
699,Пафнутьева,58,Без категории,249
700,Пафомов,56,Первая,58
701,Пахмутов,31,Первая,491
702,Пахомова,47,Без категории,195
703,Пахомьев,25,Первая,273
704,Пашков,27,Первая,392
705,Пашковский,45,Вторая,425
706,Перфильева,46,Без категории,460
707,Перфишин,51,Первая,398
708,Перхуров,46,Без категории,398
709,Перхурьева,42,Без категории,2
710,Перцев,26,Вторая,297
711,Пескова,58,Без категории,224
712,Пивоваров,55,Высшая,490
713,Пигасова,37,Высшая,296
714,Пигасьев,30,Без категории,113
715,Пименов,59,Вторая,61
716,Пирумова,42,Высшая,426
717,Питиримов,31,Вторая,479
718,Пичугин,39,Вторая,146
719,Пияшев,28,Вторая,65
720,Плавильщиков,59,Вторая,419
721,Плакидин,59,Вторая,188
722,Платонова,43,Без категории,282
723,Платошкин,44,Без категории,316
724,Платухина,36,Без категории,468
725,Плющев,37,Первая,120
726,Победоносцев,46,Высшая,475
727,Подколзина,40,Первая,472
728,Позгалёв,53,Вторая,175
729,Поливанова,49,Без категории,246
730,Полиевктов,27,Первая,189
731,Поликарпов,30,Высшая,342
732,Полуектова,43,Высшая,126
733,Полуехтов,52,Высшая,222
734,Полукарпов,25,Первая,389
735,Полуянова,32,Первая,302
736,Полуяхтов,55,Вторая,371
737,Попов,35,Без категории,308
738,Порфирьев,35,Без категории,168
739,Потапова,60,Первая,63
740,Потапьев,36,Первая,101
741,Правова,57,Без категории,355
742,Привалов,51,Без категории,274
743,Пригожин,53,Вторая,42
744,Прилепин,43,Вторая,295
745,Проклова,49,Вторая,423
746,Прокопов,50,Без категории,63
747,Прокопьева,37,Без категории,279
748,Прокофьева,54,Без категории,200
749,Протасов,25,Без категории,479
750,Протасьев,54,Без категории,167
751,Протоклитов,56,Вторая,399
752,Протопопова,29,Первая,327
753,Проханов,29,Первая,375
754,Прохоров,54,Высшая,279
755,Пуговкин,44,Без категории,328
756,Пудеев,26,Первая,9
757,Пудова,49,Вторая,429
758,Пупкин,56,Первая,197
759,Пучков,33,Без категории,272
760,Пушкина,60,Без категории,217
761,Пчёлкин,60,Без категории,74
762,Пятилеткин,41,Первая,226
763,Работников,37,Без категории,492
764,Радивонов,51,Высшая,476
765,Радугина,35,Первая,60
766,Развожаев,39,Без категории,318
767,Ракова,56,Без категории,448
768,Расторгуев,50,Без категории,401
769,Ратников,27,Первая,270
770,Ремезов,47,Вторая,46
771,Ремнёв,47,Первая,423
772,Репников,51,Вторая,222
773,Римский,35,Первая,316
774,Родивонов,42,Высшая,323
775,Родионова,37,Высшая,435
776,Родченков,27,Первая,246
777,Ромазанов,28,Без категории,74
778,Романов,52,Вторая,78
779,Росляков,57,Без категории,132
780,Ростов,33,Высшая,280
781,Рыжонока,39,Высшая,102
782,Рылеев,52,Первая,361
783,Рыльников,47,Первая,452
784,Рысева,25,Вторая,233
785,Рябинский,55,Высшая,218
786,Саблин,30,Без категории,466
787,Саватеев,40,Первая,483
788,Саватьев,59,Без категории,284
789,Саввин,59,Вторая,328
790,Савёлов,48,Первая,330
791,Савельев,33,Без категории,258
792,Савина,40,Высшая,57
793,Савинов,55,Без категории,470
794,Савкин,38,Первая,34
795,Савостьянов,43,Без категории,379
796,Садофова,30,Без категории,189
797,Садофьев,37,Первая,270
798,Сазонов,29,Вторая,210
799,Самойлов,35,Высшая,137
800,Самылина,36,Без категории,63
801,Самылов,40,Без категории,408
802,Сапронов,43,Вторая,95
803,Сапрыкин,27,Без категории,458
804,Сафонов,40,Без категории,369
805,Сафронова,47,Без категории,180
806,Сахарова,44,Первая,126
807,Сбруева,50,Вторая,317
808,Свиридова,52,Высшая,417
809,Свитнева,40,Без категории,258
810,Севастьянова,51,Первая,190
811,Северьянова,27,Первая,347
812,Семёнова,54,Высшая,178
813,Сергеева,34,Высшая,330
814,Серебренников,48,Вторая,75
815,Серов,30,Высшая,213
816,Сиднин,48,Первая,338
817,Сидоркина,58,Без категории,466
818,Сидоров,32,Без категории,465
819,Силина,53,Первая,278
820,Симеонов,43,Вторая,237
821,Симонов,45,Вторая,448
822,Ситникова,41,Высшая,420
823,Скапидаров,44,Без категории,180
824,Скуратов,43,Высшая,269
825,Славина,44,Высшая,295
826,Слепнев,36,Вторая,362
827,Слепнёв,46,Высшая,381
828,Слюнькова,45,Без категории,205
829,Смирнов,58,Без категории,318
830,Смольников,45,Высшая,278
831,Соболь,46,Высшая,150
832,Собчак,57,Высшая,398
833,Советова,51,Первая,430
834,Созонов,57,Первая,213
835,Созонтова,57,Первая,201
836,Соков,59,Первая,179
837,Соколова,41,Первая,443
838,Соловьёв,58,Без категории,208
839,Солопова,27,Без категории,31
840,Сопронов,41,Высшая,375
841,Сотникова,25,Без категории,406
842,Софонов,33,Без категории,85
843,Софронова,50,Первая,24
844,Софроньев,48,Первая,338
845,Сошникова,27,Вторая,115
846,Спиридонов,36,Вторая,496
847,Спиридоньев,25,Без категории,168
848,Ставрогина,58,Без категории,407
849,Старков,39,Вторая,2
850,Степанова,32,Первая,106
851,Стефашин,25,Первая,280
852,Стогова,27,Без категории,114
853,Стравинский,43,Первая,230
854,Стратоников,57,Первая,327
855,Супрунова,56,Без категории,163
856,Суровикин,57,Вторая,378
857,Сухарева,44,Высшая,77
858,Сыромолотов,29,Высшая,238
859,Сысоева,46,Первая,440
860,Сычёв,56,Первая,438
861,Сычин,34,Первая,246
862,Табаков,46,Высшая,156
863,Таралова,31,Высшая,430
864,Тарасов,42,Первая,159
865,Тарасьева,48,Вторая,288
866,Тарусов,28,Первая,223
867,Тархова,35,Вторая,408
868,Тёмкин,47,Без категории,100
869,Терешкова,47,Первая,44
870,Тесаков,26,Вторая,80
871,Титова,40,Высшая,165
872,Тиханин,56,Вторая,55
873,Тихомиров,31,Без категории,80
874,Тихонова,37,Высшая,92
875,Токарь,58,Первая,44
876,Толоконников,44,Вторая,141
877,Толстых,39,Высшая,500
878,Торлопов,54,Первая,161
879,Трефилова,42,Высшая,101
880,Трефильев,53,Первая,95
881,Трифонов,41,Без категории,163
882,Трофимова,37,Без категории,215
883,Трудолюбов,29,Без категории,427
884,Труненков,57,Без категории,1
885,Труфанова,54,Первая,193
886,Туманов,31,Без категории,294
887,Тюльпанов,37,Высшая,82
888,Уварова,59,Без категории,314
889,Углев,37,Вторая,303
890,Удалова,26,Без категории,69
891,Удальцов,34,Без категории,261
892,Удачин,34,Высшая,378
893,Удодова,43,Без категории,400
894,Ульянов,39,Высшая,388
895,Упатова,55,Вторая,282
896,Усов,25,Высшая,120
897,Успенский,54,Высшая,499
898,Устинова,30,Первая,190
899,Устьянов,52,Без категории,86
900,Утёсова,27,Вторая,247
901,Ухов,50,Вторая,463
902,Фавстов,55,Без категории,472
903,Фадеева,43,Высшая,290
904,Фалалеев,59,Без категории,428
905,Фандеева,51,Первая,175
906,Фатеев,52,Вторая,412
907,Фатьянова,43,Первая,317
908,Фёдоров,34,Первая,122
909,Федосеев,58,Первая,217
910,Федосова,39,Высшая,85
911,Федосьев,33,Первая,77
912,Федотов,43,Вторая,217
913,Федотьева,29,Вторая,190
914,Федулеев,39,Без категории,175
915,Федулина,33,Без категории,226
916,Федулов,54,Без категории,65
917,Феклисов,60,Вторая,249
918,Фенева,59,Без категории,466
919,Феоктистов,41,Вторая,252
920,Феонин,59,Первая,403
921,Феофанов,28,Высшая,4
922,Феофилактов,56,Вторая,221
923,Феофилов,36,Вторая,204
924,Фетисов,38,Первая,99
925,Фефилова,28,Без категории,173
926,Филаретов,25,Без категории,421
927,Филатов,51,Без категории,46
928,Филатьева,43,Первая,164
929,Филахтов,52,Высшая,180
930,Филимонихин,44,Высшая,403
931,Филимонов,36,Без категории,210
932,Филипова,51,Высшая,328
933,Филиппов,42,Высшая,381
934,Филиппьев,54,Высшая,141
935,Филипьев,53,Высшая,495
936,Филкова,58,Высшая,331
937,Филонов,50,Высшая,489
938,Философов,57,Первая,431
939,Фионина,38,Первая,409
940,Фирсов,52,Без категории,234
941,Флегонтов,56,Вторая,258
942,Флегонтьев,40,Без категории,72
943,Фокин,36,Вторая,14
944,Фомина,30,Высшая,190
945,Фомов,52,Вторая,413
946,Фонвизин,32,Вторая,398
947,Фортунатов,36,Без категории,105
948,Фотеева,29,Без категории,36
949,Фотиев,54,Без категории,345
950,Фотьев,53,Высшая,78
951,Фофанов,43,Вторая,306
952,Фурсов,38,Вторая,212
953,Фурцева,30,Высшая,124
954,Хадеев,44,Вторая,417
955,Харитонов,42,Первая,466
956,Харламов,31,Вторая,135
957,Харлампиев,25,Высшая,113
958,Хаустова,53,Без категории,220
959,Хлестаков,25,Первая,190
960,Хлопонин,28,Без категории,173
961,Хомутинников,50,Высшая,41
962,Хрисогонов,36,Вторая,334
963,Христофорова,41,Без категории,107
964,Цветанков,53,Высшая,446
965,Цепов,52,Вторая,306
966,Цыганова,36,Без категории,436
967,Чаплин,52,Высшая,284
968,Чаплыгин,43,Вторая,400
969,Чарушников,36,Высшая,143
970,Чебышёв,37,Первая,404
971,Чемоданова,58,Высшая,301
972,Черепанов,42,Высшая,470
973,Черепенников,47,Первая,326
974,Черкашин,30,Вторая,14
975,Чернева,55,Первая,355
976,Чернов,25,Вторая,152
977,Черышев,52,Вторая,185
978,Чиж,54,Без категории,486
979,Чижова,54,Вторая,216
980,Чиков,51,Высшая,175
981,Чирков,42,Высшая,421
982,Чистов,51,Высшая,305
983,Чичваркина,48,Без категории,24
984,Шалыганов,25,Без категории,138
985,Шамшурин,30,Без категории,270
986,Шапошников,46,Высшая,117
987,Шаров,58,Первая,89
988,Шевкуна,57,Без категории,292
989,Шемякин,53,Вторая,49
990,Шепилов,41,Первая,332
991,Шерстобитов,52,Высшая,319
992,Шилова,51,Высшая,401
993,Шубенков,30,Без категории,420
994,Шубин,58,Высшая,311
995,Щекочихин,44,Высшая,373
996,Щелконогов,49,Вторая,121
997,Щепилоа,41,Без категории,359
998,Щепкин,34,Первая,375
999,Щербаков,45,Высшая,50
1000,Щербина,48,Первая,263
>>>>>>> 6a1432358f78568cbef2fb6ac12b2d861fa1affd
